index,snippet,found
588079,"(à vingt-deux heures cinq, mme laetitia saint-paul remplace m. richard ferrand au fauteuil de la présidence.)",False
589852,"de façon plus générale, l'effort financier en faveur du patrimoine et de l'architecture dans le plf pour 2021 a vocation à soutenir le développement d",True
592340,"(la séance, suspendue à quinze heures dix, est reprise à quinze heures quinze, sous la présidence de mme annie genevard.)",False
592650,"nous proposons donc de créer ce chèque entretien-réparation responsable, qui permettrait aux ménages les plus modestes d'entretenir leur véhicule. le ",True
593328,"(la séance, suspendue à d ix-sept heures quinze, est reprise à d ix-sept heures vingt-cinq, sous la présidence de m. sylvain waserman.)",False
593534,"je suis saisie de quatre amendements, nos 71, 125, 132 et 258, pouvant être soumis à une discussion commune.les amendements nos 71, 125 et 132 sont id",False
593605,"des dispositions ont été votées : m. le rapporteur général les a rappelées, je ne les reprends pas. s'agit-il pour autant d'un solde de tout compte ? ",True
596322,"le gage est-il levé, monsieur le ministre délégué ?",False
596323,évidemment.,True
600336,"(la séance, suspendue à dix-sept heures cinquante-cinq, est reprise à dix-huit heures cinq, sous la présidence de mme annie genevard.)",False
601122,"actuellement, cette formation est dispensée de façon très sérieuse. ma collègue alice thourot et moi-même sommes allés à la rencontre de policiers mun",True
602052,la suite de la discussion est renvoyée à la prochaine séance.,True
602253,on peut même dire qu'ils étaient tous d'accord !,False
602254,…mais je prends note de votre rappel au règlement et je serai vigilant.,False
602401,"oui, c'est cohérent !",False
602411,"dans le morbihan, pas possible ?",False
602430,il n'y a pas que moi qui le dis !,False
602433,c'est pourtant bien ce qui se passe !,True
602434,"monsieur bernalicis, je ne sais pas dans quel monde vous vivez, alors que je crois connaître votre circonscription. il y a des gens qui se placent en ",True
602532,"un petit sophisme en réponse, monsieur le ministre ?",False
602613,exactement ! je suis d'accord !,False
603648,la séance est reprise.,True
603649,"sur l'article 12, je suis saisi par le groupe la france insoumise d'une demande de scrutin public.le scrutin est annoncé dans l'enceinte de l'assemblé",False
604581,"la parole est à mme albane gaillot, pour soutenir l'amendement no 482.",True
604582,"si vous le voulez bien, monsieur le président, je défendrai également l'amendement no 483, qui porte sur la police municipale.au cours de nos débats, ",False
605206,je mets aux voix l'amendement no 1363.,True
605578,quel est l'avis du gouvernement ?,True
605579,même avis.,True
606531,"or il ne me paraît pas satisfaisant de prévoir deux arrêtés, dont l'un requiert l'intervention du ministre de l'intérieur, pour définir des normes tec",True
608487,"(la séance, suspendue à dix-sept heures cinquante-cinq, est reprise à dix-huit heures cinq, sous la présidence de mme laetitia saint-paul.)",False
611341,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures dix, sous la présidence de m. sylvain waserman.)",False
614316,"cette marche forcée du déploiement de l'éolien est décidée d'en haut, depuis paris, où la campagne est considérée comme un réservoir. en effet, il est",True
614626,"concernant la date butoir, comme je l'ai déjà indiqué en commission, je comprends votre volonté de sécuriser le cadre, mais la précision n'est pas néc",True
614955,un couple de partenaires ou de concubins peut saisir le juge aux affaires familiales pour voir fixées les mesures relatives à l'exercice de l'autorité,True
616339,je proposais de me tenir à votre disposition. notre rythme avoisine les quatre-vingts amendements de l'heure. nos débats peuvent raisonnablement se po,True
616347,l'article 50 de notre règlement prévoit que la séance peut-être prolongée pour finir l'examen d'un texte. je proposais une solution que j'espérais con,True
617387,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt, sous la présidence de m. david habib.)",False
619002,"(à seize heures vingt, m. sylvain waserman remplace mme annie genevard au fauteuil de la présidence.)",False
619356,,False
623079,"(la séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de m. david habib.)",False
625327,"(la séance, suspendue à seize heures, est reprise à seize heures trente, sous la présidence de m. richard ferrand.)",False
625405,"(à dix-huit heures quinze, m. david habib remplace m. richard ferrand au fauteuil de la présidence.)",False
625444,"(à dix-neuf heures cinq, m. richard ferrand remplace m. david habib au fauteuil de la présidence.)",False
626203,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures quinze, sous la présidence de m. david habib.)",False
626734,"par contre, j'aimerais que vous écoutiez quand on vous répond et que vous soyez capable, de temps en temps, de remettre les choses en perspective. cet",True
626747,à cela s'ajoute la diminution du nombre de médecins coordonnateurs et de médecins traitants. le manque de personnel soignant ralentit la préparation e,True
627067,"enfin, le conseil supérieur de la magistrature ne suit pas les mêmes règles concernant les magistrats du siège et ceux du parquet, aussi bien pour leu",True
627653,"(la séance, suspendue à dix-sept heures vingt, est reprise à dix-sept heures trente, sous la présidence de m. sylvain waserman.)",False
629167,"(la séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de mme laetitia saint-paul.)",False
629196,"la contribution plastique – et non la taxe plastique –, qui vient s'ajouter aux trois ressources propres déjà existantes, représente une réelle avancé",False
630188,"ensuite, qui n'a pas fait l'expérience d'une visite d'animalerie avec son enfant, lequel découvre un petit chien derrière un plexiglas et le veut ? co",True
632175,"je suis saisi de trois amendements, nos 4, 315 et 463, pouvant être soumis à une discussion commune.les amendements nos 4 et 315 sont identiques et fo",False
632474,"toujours ! une bienveillance excessive, d'ailleurs…la parole est à mme la secrétaire d'état, pour soutenir l'amendement no 413.",False
632774,"il n'est jamais trop tard, monsieur mélenchon, pour travailler avec nous ! deux députés de votre groupe, membres de la commission spéciale, l'ont fait",True
633155,"il n'exerce pas un métier, il a embrassé un état, l'état militaire, avec pour perspective, si la mission l'exige, le sacrifice ultime : c'est le solda",True
633285,"(la séance, suspendue à seize heures cinquante-cinq , est reprise à dix-sept heures cinq , sous la présidence de m. david habib.)",False
633374,"toutefois, je veux dire qu'il existe des motifs d'espoir. jamais dans l'histoire de l'humanité, on n'avait aussi vite trouvé un vaccin contre un virus",True
634319,"si vous faites référence aux contrats de fourniture qui ne mettent pas les salariés directement en présence des usagers, ce sont évidemment les critèr",True
634853,"tout a été dit sur ce point, je n'ai rien à ajouter là-dessus et je ne soutiens donc pas cet amendement.le sujet de l'amendement de notre collègue fra",False
634984,l'islam n'est pas la seule religion en france. voici ce qu'écrit le magazine famille chrétienne sur le sens de la première communion : « la première c,True
635658,"la situation des maires, des présidents de région, de département, de tous les responsables d'exécutifs ou des représentants du gouvernement diffère d",True
635785,"je suis saisi de quatre amendements, nos 1400, 799, 1118 et 1119, pouvant être soumis à une discussion commune.l'amendement no 1400 de m. ludovic pajo",False
635801,"je suis saisi de trois amendements, nos 1193, 1775 et 1777, pouvant être soumis à une discussion commune.l'amendement no 1193 de m. ludovic pajot est ",False
635893,l'article 706-25-9 du code de procédure pénale permet aux maires d'accéder au fijait par l'intermédiaire du préfet pour toutes les décisions qui conce,True
635896,"je comprends bien l'intention des auteurs de ces amendements, inspirés d'un souci légitime de protection de la population des communes concernées, mai",True
636030,"je suis saisi de trois amendements, nos 1075, 1359 et 989, pouvant être soumis à une discussion commune.les amendements identiques nos 1075 de mme nat",False
636123,"nous avons donc retenu une rédaction qui devrait convenir à l'ensemble de l'assemblée. l'amendement de m. david habib, défendu par mme untermaier, vis",True
636579,eh oui !,True
636580,"pendant ce temps, que fait emmanuel macron ? il abandonne la jeunesse. les files d'étudiants pour bénéficier de l'aide alimentaire s'allongent, sans c",True
636583,"eh oui, on sait où est allé l'argent !",False
636584,"pourtant, afin de faire face à cette crise majeure, le groupe la france insoumise a multiplié les propositions : nationalisation de luxfer et de famar",True
636621,ils ne doutent vraiment de rien !,False
636622,c'est un cadre nécessaire à notre époque afin d'éviter à des acteurs publics – je pense par exemple à la ville de grenoble et à grenoble alpes métropo,True
636647,"très bien, monsieur dharréville !",True
636652,"en effet, on ne peut pas dire que ce texte y contribue !",False
636653,c'est même exactement le contraire !,False
636654,"…mais il s'agit d'un sujet important, car, partout sur le terrain, nous avons besoin des associations ; je le constate dans le 18e arrondissement de p",False
636810,la parole est à m. le ministre de l'intérieur.,True
636812,"monsieur le président, je ne souhaite pas déroger à quoi que ce soit, mais seulement que le règlement de l'assemblée nationale, sur lequel il me sembl",True
636935,je vous remercie !,True
637059,"de la même manière, madame la ministre déléguée, j'aimerais savoir, puisque vous avez cité votre collègue sarah el haïry, si l'enquête dont fait l'obj",True
637114,"les choses seraient différentes, en revanche, si la même association participait à cette occasion, ou à une autre d'ailleurs, au sabotage des portique",True
637141,et la droite de rugy !,True
638041,la parole est à mme émilie chalas.,True
638042,"je ne voterai pas cet amendement, je vais vous expliquer pourquoi.l'article 6 porte sur un contrat entre une collectivité ou des élus d'une part et un",False
638044,la parole est à m. françois pupponi.,True
638045,"madame rossi, après avoir lu votre amendement, j'ai consulté l'alinéa 2 de l'article l. 1111-1-1 du cgct. il y est précisé que l'élu local poursuit le",True
639688,"(la séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de mme laetitia saint-paul.)",False
639990,"(à vingt et une heures vingt -cinq , mme laetitia saint-paul remplace m. david habib au fauteuil de la présidence.)",False
640354,très bien !,True
640682,"(les amendements nos 317 et 1421, successivement mis aux voix, ne sont pas adoptés.)",False
644976,"les amendements nos 962 de m. françois pupponi et 1027 de m. julien ravier, qui peuvent être soumis à une discussion commune, sont défendus.",True
647547,"(à dix heures cinquante-cinq, mme laetitia saint-paul remplace mme annie genevard au fauteuil de la présidence.)",False
647626,"(à douze heures dix, mme annie genevard remplace mme laetitia saint-paul au fauteuil de la présidence.)",False
647944,"(la séance, suspendue à dix-huit heures, est reprise à dix-huit heures dix, sous la présidence de mme annie genevard.)",False
648885,très juste !,True
649463,"inas, inas, mayrix ad-ass ix i-zmane. una ur yufin maradic yuna ditmun.",False
649553,"elles invitent notre regard, et plus encore notre conscience, à se tourner vers cette jeunesse. aujourd'hui, 68 % des français sont favorables à l'ouv",True
650137,"la parole est à mme la rapporteure de la commission des lois constitutionnelles, de la législation et de l'administration générale de la république, p",True
652267,très bien !,True
653757,"(à dix heures, m. marc le fur remplace mme annie genevard au fauteuil de la présidence.)",False
653762,"j'évoquerai tout d'abord le projet d'élargissement de l'autoroute a 46 sud dans la plaine de l'ozon, au sud-est de l'agglomération lyonnaise. l'enjeu ",True
653844,"(à onze heures vingt-cinq, mme annie genevard remplace m. marc le fur au fauteuil de la présidence.)",False
654176,"(la séance, suspendue à seize heures cinquante-cinq, est reprise à dix-sept heures, sous la présidence de mme annie genevard.)",False
654739,"(à dix-neuf heures vingt-cinq, mme annie genevard remplace m. sylvain waserman au fauteuil de la présidence.)",False
655544,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures quinze, sous la présidence de m. marc le fur.)",False
655756,"la discussion générale est close.la parole est à m. le garde des sceaux, ministre de la justice.",False
656386,"j'entends certains dire que nous agissons dans la précipitation, que nous n'avons pas suffisamment pris notre temps ; permettez-moi de vous dire que c",True
658194,la suite de la discussion est renvoyée à la prochaine séance.,True
658439,"la parole est à m. julien aubert, pour soutenir l'amendement no 303.",False
658440,"il est défendu, même si c'est avec beaucoup moins de talent que mes deux collègues !",False
658506,"oui, tout à fait, je l'ai dit.nous avons l'occasion, puisque cela relève d'une disposition constitutionnelle…",False
658850,"je comprends que nous soyons en désaccord sur certains points, mais différents amendements nous permettront d'en discuter et de les surmonter – je pen",True
659374,"je rappelle enfin que nous parlons d'une relation qui n'a donné lieu ni à violences, ni à contrainte, ni à menaces, ni à surprise – auquel cas il s'ag",True
660145,"(la séance, suspendue à dix-sept heures cinquante-cinq, est reprise à dix-huit heures cinq, sous la présidence de mme annie genevard.)",False
662829,la suite de la discussion est renvoyée à la prochaine séance.,True
663657,"madame la présidente, mesdames et messieurs les députés, je vous remercie de m'avoir invitée. je suis ravie de m'exprimer devant vous aujourd'hui.je c",False
663658,ce n'est pas mal !,True
663659,"il en va de même, au niveau national, pour près de 50 % des personnes de plus de 75 ans – même si de légères différences territoriales existent, ce ch",True
663660,"la parole est à m. jean-paul hamon, médecin généraliste et président d'honneur de la fédération des médecins de france.",True
663661,"nous sommes tous conscients que les vaccins arrivent lentement. néanmoins, nous qui sommes sur le terrain, nous trouvons la gestion des stocks inaccep",True
663662,"la parole est à mme anne souyris, adjointe à la maire de paris chargée de la santé publique et des relations avec l'ap-hp.",True
663663,"parmi les mots que vous avez prononcés, docteur hamon, j'en retiens deux particulièrement : anticipation et adaptation. j'en ajoute un troisième : pri",True
663666,la parole est à mme laetitia buffet.,True
663667,"j'apporterai quelques éléments de réponse factuels.pour ce qui est de l'accès aux données, les chiffres relatifs aux livraisons, aux stocks et à l'uti",False
663670,"la parole est à m. jean-paul hamon, puis à mme laetitia buffet.",True
663671,"je répondrais volontiers à la question relative à doctolib, puisque j'ai moi-même été surpris de l'attribution de la gestion des rendez-vous à la plat",True
663672,la parole est à mme laetitia buffet.,True
663673,"concernant doctolib, le docteur hamon a répondu à la question, à la fin de son intervention. le conseil d'état s'est prononcé : il ne m'appartient pas",True
663674,"en effet, une réponse très rapide. c'est frustrant car vous êtes trois et vous avez tous des choses à dire, mais l'exercice est contraint !",True
663675,"en seine-saint-denis, la couverture vaccinale de la principale population cible – les plus de 75 ans – est de 51,5 %.",True
663679,merci pour ces précisions ! la parole est à mme laetitia buffet.,True
663680,"le rôle de l'assurance maladie est déjà important, mais vous avez raison d'indiquer qu'il a vocation, de manière certaine, à s'amplifier dans certains",True
663683,la parole est à m. jean-paul hamon.,True
663684,"les professionnels de santé sont déjà soumis à l'obligation de se faire vacciner contre l'hépatite b. ils se sont tous fait vacciner, y compris durant",True
663687,la parole est à mme laetitia buffet.,True
663688,"vous avez raison, l'outre-mer se caractérise par une spécificité en matière de niveau d'adhésion de la population à la vaccination et, par conséquent,",True
663691,la parole est à mme laetitia buffet.,True
663692,"tout d'abord, je partage votre constat : il est vrai que tout est inédit. les vaccins sont inédits, tout comme leurs caractéristiques de transport et ",True
663693,"veuillez conclure, madame buffet.",True
663694,"quant au vaccin astrazeneca, nos options sont encore différentes : nous avons pu passer par la médecine de ville pour nous placer au plus près des fra",True
663696,"je ne sais pas à quel moment j'ai fait un mouvement de tête, mais oui, on réussit, dans certaines situations, à extraire une septième dose du vaccin p",True
663699,la parole est à m. jean-paul hamon.,True
663700,"je précise que, depuis mardi dernier, nous disposons tout de même d'un courrier officiel de m. salomon nous permettant d'administrer les sept doses qu",True
663703,la parole est à mme laetitia buffet.,True
663704,nous allons vers 10 millions de vaccinés à la mi-avril. c'est l'objectif que nous a fixé le gouvernement et je pense que nous réussirons à l'atteindre,True
663707,"oui, madame la présidente. je souhaite revenir sur le sujet de doctolib et du dispositif « aller vers », destiné aux populations les plus éloignées de",True
663708,"un dernier mot, docteur hamon ?",True
663709,"il serait bon qu'on ait davantage de souplesse pour pratiquer la vaccination. certes, le vaccin pfizer se conserve à -80o, mais il est possible de le ",True
664568,"(la séance, suspendue à dix-huit heures vingt, est reprise à dix-huit heures vingt-cinq, sous la présidence de m. marc le fur.)",False
665962,la suite de la discussion est renvoyée à la prochaine séance.,True
665988,"nous n'avons pas, lorsque nous faisons des propositions, à nous autocensurer par avance en spéculant sur la constitutionnalité ou l'inconstitutionnali",True
666217,venons-en à la fourchette et à nos assiettes. l'article 59 ouvre le débat de la place du repas végétarien dans nos cantines et l'article 60 celui de l,True
667073,"(la séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de m. david habib.)",False
669175,"(à neuf heures cinquante, m. sylvain waserman remplace m. richard ferrand au fauteuil de la présidence.)",False
669218,"(à dix heures, m. richard ferrand remplace m. sylvain waserman au fauteuil de la présidence.)",False
669899,l'avis du conseil d'état sur le projet de loi indique que les dispositions prévues à l'article 4 doivent être proportionnées : il nous faut interdire ,True
670268,l'amendement no 5419 rectifié et le sous-amendement no 7300 ont été présentés ; la rapporteure a donné un avis favorable à son amendement et défavorab,False
670271,"merci, monsieur potier, pour vos mots. en effet, nous avons travaillé de manière à clarifier les sanctions qui pourraient être appliquées demain au bl",True
672087,la suite de la discussion est renvoyée à la prochaine séance.,True
672254,"le fameux plan national d'action pour les achats publics durable, que j'ai déjà évoqué, procure des formations, des outils d'accompagnement, du réseau",True
672994,"(la séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de mme annie genevard.)",False
674389,"je vous proposerai enfin, par le sous-amendement no 7358, de supprimer l'alinéa 17. en effet, les aides publiques pour les forêts sont déjà conditionn",True
674650,"madame fiat, vous avez raison de soulever le problème de l'après-mine. c'est d'ailleurs l'un des objets de la réforme du code minier sur lequel nous a",True
674913,"m. le ministre me rétorque que ces familles appartiennent aux catégories socioprofessionnelles supérieures, les csp « plus plus », mais il n'est pas l",True
675020,"mais non, je suis en train de défendre un amendement.",True
675022,"il faut suivre, surtout pour ceux qui n'ont pas l'habitude et qui sont aux ordres !monsieur le ministre, donner une telle précision revient à évacuer ",False
675187,"c'est un amendement important dont chacun doit mesurer la portée et les risques.tout d'abord, il entraîne la création d'une dépense obligatoire non né",False
675724,pourquoi ? parce que l'acte médical est un acte de soin. il y a donc une contradiction totale dans les termes d'« assistance médicalisée active à mour,True
675725,"la parole est à m. xavier breton, pour soutenir le sous-amendement no 3749.",True
675774,"la parole est à m. marc le fur, pour soutenir le sous-amendement no 3789.",True
678709,la suite de la discussion est renvoyée à la prochaine séance.,True
678842,"(à quinze heures trente-cinq, m. david habib remplace mme laetitia saint-paul au fauteuil de la présidence.)",False
679102,nous en venons aux amendements portant article additionnel après l'article 31.les amendements identiques nos 647 de m. didier le gac et 4688 de m. jea,False
679338,"(à dix-huit heures vingt, mme laetitia saint-paul remplace m. david habib au fauteuil de la présidence.)",False
679559,"enfin, je tiens à dire que nous nous engageons, grâce à un amendement à l'article 36 de jean-luc fugit, à étudier la question du fret aérien. la repré",True
684853,il ne s'agit pas de documents contraignants puisqu'ils ne seront pas exigés pour la demande de permis de construire. ils ont pour but de faire évoluer,True
685564,"nous partageons l'objectif que vous recherchez, mais nous allons vous proposer une autre manière de l'atteindre. en effet, je ne crois pas qu'il faill",True
686666,"ces amendements proposent de rendre compatible le psn, qui est la déclinaison française de la pac, avec de nombreux autres plans ou stratégies. certai",True
687033,"aujourd'hui, vous avez des icpe et des installations, ouvrages, travaux et activités ayant une incidence sur l'eau et les milieux aquatiques (iota). e",True
690705,"ce matin, il s'agissait de faciliter la possibilité de présenter un candidat, mais nous proposons également de donner le droit aux citoyens, entre deu",True
690794,"entendez bien que cet argument ne tient pas. pire, il repose sur une vision déformée de ce que doit être un député. si nous voulons réhabiliter son rô",True
690975,"selon certains d'entre vous, les outils du droit commun sont suffisants ; je ne le crois pas. selon d'autres, il suffirait de proroger l'état d'urgenc",True
694355,"de même que l'ensemble des institutions de notre pays – nous sommes bien placés, sur ces bancs, pour le savoir –, la justice est fréquemment confronté",True
694430,"je me réfère aux travaux parlementaires de mm. mazars et savignat, qui sont allés voir et ont entendu des gens, contrairement à ce qu'affirme m. berna",True
694835,à ces dispositions s'ajoute la police de l'audience. imaginons – l'hypothèse a été évoquée – que l'enregistrement crée une émotion particulière et que,True
701215,"le conseil d'état considère également que leur efficacité n'est pas suffisamment établie. pour ces deux raisons, cette disposition ne nous paraît pas ",True
701353,"cela étant, je répète que, dans la pratique – et c'est ce qui importe –, la personne qui cherche à pénétrer dans un périmètre de protection et qui ref",True
701354,"par la suite, comme vous l'avez rappelé, monsieur ciotti, en cas de refus, les opj disposent d'instruments de nature judiciaire. de fait, en cas de ri",True
701739,"je crains donc qu'en réécrivant ainsi l'alinéa 7, on n'aggrave encore le risque d'inconstitutionnalité attaché à l'extension de douze à vingt-quatre m",True
702116,le scrutin est annoncé dans l'enceinte de l'assemblée nationale.l'amendement no 181 de m. éric diard est défendu.,False
703760,"la commission spéciale a donné la semaine dernière un avis défavorable à la totalité des amendements, tant à ceux opposés à la ropa qu'à ceux qui la p",True
704121,"monsieur le rapporteur, vous avez dit que cet article 2 était nécessaire pour que la fertilité des femmes « puisse perdurer ». or il s'agit justement ",True
704362,il est donc bien évident qu'aucun parent n'est jamais mis en cause. nous assistons simplement à un changement dans la culture de l'état et nous en som,True
704925,"les amendements identiques nos 208 de m. patrick hetzel, 413 de m. xavier breton, 855 de mme anne-laure blin et 1329 de m. marc le fur sont défendus.",False
704926,il en est de même des amendements nos 867 et 935 de mme emmanuelle ménard.,False
704932,"l'amendement vise donc à faire en sorte que le régime de droit commun pour l'établissement de la filiation s'applique, notamment lorsque des personnes",True
704939,le gouvernement a déjà refusé d'ouvrir la procréation médicalement assistée aux personnes transgenres qui en ont la possibilité physique. pour quelle ,True
704955,"les amendements identiques nos 212 de m. patrick hetzel, 416 de m. xavier breton et 1337 de m. marc le fur sont défendus.",False
704956,"la parole est à mme blandine brocard, pour soutenir l'amendement no 1627.",False
704962,quel est l'avis de la commission ?,True
704964,"vous émettez l'hypothèse selon laquelle un enfant, devenu majeur, retrouve un donneur et noue des liens avec lui. s'ils le souhaitent, ils construiron",True
704967,"quant à l'amendement no 1628, cela me terrifie un peu d'imaginer qu'une femme abandonnerait son enfant après un parcours d'amp – vous êtes une femme, ",False
704972,"vous n'êtes pas d'accord avec moi, madame brocard ?",True
704996,l'amendement no 883 de mme emmanuelle ménard est défendu.,False
705004,l'amendement no 1268 de m. thibault bazin est défendu.,False
705101,l'amendement no 909 de mme emmanuelle ménard est défendu.,False
705128,cette privation des droits fondamentaux de l'enfant a fait condamner la france à plusieurs reprises par la cour européenne des droits de l'homme. or l,True
705374,ces dispositions législatives nous semblent donc indispensables pour soutenir ces axes de recherche qui non seulement participent au rayonnement scien,True
706379,"le chapitre iii, qui est aussi le troisième levier, propose de promouvoir le développement d'usage du numérique écologiquement vertueux. la création d",True
708506,"c'est pourquoi davantage d'entreprises biotech et du secteur des technologies médicales – medtech – sont cotées en bourse très vite, parce qu'elles on",True
709721,"l'ame est donc devenue une prestation injuste qu'il convient de réformer avec une vraie ambition, à la fois pour permettre à ceux qui y ont droit d'en",True
709725,"alors que les migrations sont et seront l'un des défis majeurs de notre siècle, on ne peut que se désespérer de voir le débat toujours aussi mal posé ",True
709726,"croire que l'on pourrait tarir les flux migratoires comme on coupe l'eau en fermant le robinet relève de la pure illusion, et donc du pur mensonge. qu",True
709727,"non, l'immigration n'est pas un problème ; l'immigration est un fait, un fait majeur de notre siècle qu'il nous faut aborder avec raison et dignité. l",True
709728,"parce que le débat sur l'immigration est décidément mal posé dans notre pays, le groupe libertés et territoires a voulu lancer une commission d'enquêt",True
709729,"au lieu de subir les migrations dans un esprit de forteresse assiégée au détriment de tous, migrants comme français, en multipliant jusqu'à la nausée ",True
709730,"aussi, à l'idée de diminuer l'assistance médicale aux migrants qui traverse votre proposition de résolution, je réponds qu'il faut, au contraire, amél",True
709734,le dangereux climat qui prévaut en france sur les thèmes de la sécurité et de la stigmatisation d'une certaine frange de la population se retrouve dan,True
709735,"la démagogie voudrait nous faire croire que ces personnes passent leurs journées aux urgences à profiter de notre système de santé. un chiffre, qui pa",True
709736,"par ailleurs, c'est oublier que soigner les personnes se trouvant sur le territoire français est une nécessité de santé publique et que toute restrict",True
709737,faire une telle proposition est une preuve d'inconséquence politique. c'est ignorer l'ensemble des prospectives sur une problématique aussi fondamenta,True
709738,"comment, à travers cette proposition de résolution, pouvez-vous souhaiter le recentrage de l'ame sur les seuls soins d'urgence, comme dans les autres ",True
709739,"la proposition de résolution exprime également la volonté de renforcer les statistiques sur les personnes en situation irrégulière, sur la nationalité",True
709740,"enfin, la proposition de résolution cite des exemples de soins non essentiels financés par l'ame, tels que le recollement des oreilles ou la pose d'un",True
709741,"que dire en conclusion, tant cette proposition de résolution manque de rigueur ? elle est symptomatique d'un agenda politique devenu l'otage d'une sur",True
709744,en pleine pandémie à l'échelle mondiale qui a déjà fait plusieurs millions de morts et augmenté très sensiblement le degré de précarité et de pauvreté,True
709745,"je vais donc répéter ce que j'ai déjà dit à l'une de vos collègues et rappeler la position des autorités morales judéo-chrétiennes, dont vous faites b",True
709746,"quelques éléments chiffrés, même si nous avons manifestement des chiffres fort différents les uns des autres : sur 225 000 titres de séjour délivrés e",True
709747,"madame la ministre déléguée, à l'occasion de ce bref débat, nous demandons pour notre part une évaluation des dispositions relatives à l'accès aux soi",True
710541,"je suis bien sûr défavorable à ces amendements. j'ai bien entendu vos arguments, madame dubié, nous en avons longuement discuté ensemble, et je mainti",True
710543,je mets aux voix les amendements identiques nos 2 et 20.,False
710553,la séance est levée.,True
711075,nous commençons par le groupe udi et indépendants.la parole est à mme nicole sanquer.,False
711335,"nous avons engagé des actions massives contre la précarité, en compensant les pertes de revenus de ces travailleurs pendant la crise et en nous attaqu",True
711336,la mission que le gouvernement a confiée à votre collègue jean-françois mbaye et au sénateur xavier iacovelli a abouti ; ils m'ont remis leur rapport ,True
711340,vous ne dissimulez même pas votre acharnement à leur égard. les intermittents de l'emploi seront les premières victimes de votre réforme indigne de l',True
711341,"on connaît la chanson, madame la ministre : quoi qu'il en coûte pour les multinationales et pas d'argent magique pour les intermittents de l'emploi et",True
711350,"à vous entendre, on a l'impression que le gouvernement n'a pas agi. nous avons mobilisé 40 milliards pour protéger les salariés pendant la durée de la",True
711351,"s'agissant de ceux qui, avant la crise, alternaient des contrats courts ou saisonniers et des périodes sans activité, nous avons instauré dès le mois ",True
711354,"certains, dans votre majorité, faisaient mine de découvrir que les bas salaires étaient paradoxalement souvent réservés à celles et ceux dont l'activi",True
711355,"plus d'un an après, que voyons-nous ? rien, à peu près. parce que, disons-le, votre prime de 1 000 euros ne répond en rien aux besoins des salariés. e",True
711359,je peux vous assurer que le chantier des travailleurs de la deuxième ligne me tient à cœur. c'est bien pour cela qu'il est inscrit à notre agenda soci,True
711360,"ce temps de négociation pouvant être long, le gouvernement a souhaité répondre à l'impatience légitime de ces travailleurs : c'est le sens de la prime",True
711361,"je peux vous assurer qu'au-delà de la prime, dont j'invite les entreprises à se saisir, nous allons poursuivre le chantier de restructuration durable ",True
711364,"je voudrais plus particulièrement vous poser une question sur l'apprentissage, qui a été au cœur d'une longue discussion lors de l'examen de la loi po",True
711368,nous sommes parvenus à lever les freins qui pesaient depuis trop longtemps sur le développement de l'apprentissage. je le redis : l'apprentissage est ,True
711369,"avec la crise de la covid-19, nous avons voulu préserver, mais aussi amplifier cette dynamique prometteuse. c'est pour cela que l'apprentissage se tro",True
711370,"face à ce succès inédit de l'apprentissage, nous avons aussi une bataille culturelle à mener. cela passe par de nombreuses actions de sensibilisation ",True
711371,"dans ce contexte, nous voulons retrouver, pour la rentrée 2021, le niveau atteint lors de la rentrée 2020. c'est pour cela que nous avons décidé de pr",True
715794,j'ai déjà évoqué les principes qui s'opposent à l'interdiction des listes communautaires ou de tenir des propos contraires à la souveraineté nationale,True
716142,"en outre, je rappelle que la rédaction de cet article a évolué au fil des lectures. si la rédaction initiale pouvait effectivement paraître inappropri",True
719045,"quant au zonage d'implantation potentielle de l'éolien (zip) préconisé par l'amendement no 68 de m. leseul, il serait soumis à la majorité qualifiée, ",False
723040,il est proposé d'exclure les sociétés foncières agréées « entreprise solidaire d'utilité sociale » (esus) assurant un sieg des personnes morales à pré,True
723587,la suite de la discussion budgétaire est renvoyée à la prochaine séance.,True
725335,ces subventions permettront de financer la transition énergétique et numérique. la quasi-totalité du dispositif maprimrénov' sera par exemple financée,True
726342,"monsieur le secrétaire d'état, j'entends bien les arguments que vous avez développés tout à l'heure, expliquant qu'il fallait prévoir une période asse",True
726343,mais vous savez que le parlement ne peut pas donner d'injonction au gouvernement. c'est la raison pour laquelle nous n'avons pas pu déposer d'amendeme,True
726352,"aujourd'hui, contrairement au début de la crise, nous avons des masques en quantité suffisante ; aujourd'hui, contrairement au début de la crise, nous",True
726353,"vous ne pouvez pas dire aux français que, jusqu'à ce que la situation s'améliore, nous devons vivre avec le virus dans un régime d'exception, lorsque ",True
729747,"s'agissant des épidémies de bronchiolite, de grippe et de gastro-entérite qui pourraient se développer, je suis tout à fait d'accord avec vous pour co",True
